VIA DELLE LAME 29/D,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 30,49,Sede Quartiere Porto - Sala del Consiglio                   ,via dello Scalo 21, 
VIA DELLE LAME 31,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 32,49,Sede Quartiere Porto - Sala del Consiglio                   ,via dello Scalo 21, 
VIA DELLE LAME 33,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 34,49,Sede Quartiere Porto - Sala del Consiglio                   ,via dello Scalo 21, 
VIA DELLE LAME 36,49,Sede Quartiere Porto - Sala del Consiglio                   ,via dello Scalo 21, 
VIA DELLE LAME 37,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 38,49,Sede Quartiere Porto - Sala del Consiglio                   ,via dello Scalo 21, 
VIA DELLE LAME 39,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 40,49,Sede Quartiere Porto - Sala del Consiglio                   ,via dello Scalo 21, 
VIA DELLE LAME 44,49,Sede Quartiere Porto - Sala del Consiglio                   ,via dello Scalo 21, 
VIA DELLE LAME 46,49,Sede Quartiere Porto - Sala del Consiglio                   ,via dello Scalo 21, 
VIA DELLE LAME 47,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 50,49,Sede Quartiere Porto - Sala del Consiglio                   ,via dello Scalo 21, 
VIA DELLE LAME 54,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 55,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 56,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 57,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 58,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 59,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 60,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 61,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 61/D,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 61/E,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 63,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 69,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 71,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 73,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 75,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 77,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 79,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 85,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 87,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 92,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 94,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 98,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 100,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 102,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 104,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 105,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 106,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 108,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 112,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 113,56,Centro Sociale G. Costa - Sala feste                        ,via Azzo Gardino 48, 
VIA DELLE LAME 114,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 116,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 118,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DELLE LAME 160,50,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA DEI LAMPONI 1,100,Sede Quartiere Santo Stefano - Sala Prof. Biagi             ,via Santo Stefano 119, 
VIA DEI LAMPONI 2,100,Sede Quartiere Santo Stefano - Sala Prof. Biagi             ,via Santo Stefano 119, 
VIA DEI LAMPONI 4,100,Sede Quartiere Santo Stefano - Sala Prof. Biagi             ,via Santo Stefano 119, 
VIA DEI LAMPONI 6,100,Sede Quartiere Santo Stefano - Sala Prof. Biagi             ,via Santo Stefano 119, 
VIA DEI LAMPONI 7,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 9,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 10,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 11,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 12,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 13,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 15,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 19,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 22,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 23,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 24,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 26,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 27,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 28,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 29,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 30,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 31,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 32,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 33,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 34,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 35,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 36,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 37,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 39,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 41,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 43,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 44,115,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 45,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 46,115,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 47,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 48,115,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 49,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 51,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 52,115,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 53,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 55,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 56,115,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 57/2 ,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 57/3 ,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 59,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 61,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 63,114,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 64,115,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 67,113,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 69,113,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 72,113,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 75,113,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 77,113,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 81,113,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 81/2 ,113,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 83,113,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 85,113,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 91,113,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 93,113,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA DEI LAMPONI 95,113,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA LANCIANO 1,172,Sede Quartiere Savena - Sala Piazza                         ,via Faenza 4, 
VIA LANCIANO 2,172,Sede Quartiere Savena - Sala Piazza                         ,via Faenza 4, 
VIA LANCIANO 3,172,Sede Quartiere Savena - Sala Piazza                         ,via Faenza 4, 
VIA LANCIANO 4,172,Sede Quartiere Savena - Sala Piazza                         ,via Faenza 4, 
VIA GIUSEPPE ANTONIO LANDI 5,12,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA GIUSEPPE ANTONIO LANDI 8,12,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA GIUSEPPE ANTONIO LANDI 9,12,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA GIUSEPPE ANTONIO LANDI 11,12,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA GIUSEPPE ANTONIO LANDI 12,12,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA GIUSEPPE ANTONIO LANDI 15,12,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA GIUSEPPE ANTONIO LANDI 24,12,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA GIUSEPPE ANTONIO LANDI 31,12,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA GIUSEPPE ANTONIO LANDI 39,12,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA BRUNO LANZARINI 7,87,Centro Interculturale Zonarelli - Ludoteca                  ,via Giovanni Antonio Sacco 14, 
VIA BRUNO LANZARINI 10,87,Centro Interculturale Zonarelli - Ludoteca                  ,via Giovanni Antonio Sacco 14, 
VIA BRUNO LANZARINI 13,87,Centro Interculturale Zonarelli - Ludoteca                  ,via Giovanni Antonio Sacco 14, 
VIA BRUNO LANZARINI 15,87,Centro Interculturale Zonarelli - Ludoteca                  ,via Giovanni Antonio Sacco 14, 
VIA BRUNO LANZARINI 16,87,Centro Interculturale Zonarelli - Ludoteca                  ,via Giovanni Antonio Sacco 14, 
VIA BRUNO LANZARINI 17,87,Centro Interculturale Zonarelli - Ludoteca                  ,via Giovanni Antonio Sacco 14, 
VIA DEI LAPIDARI 12/6 ,43,Centro Sportivo Biavati - Sala Polivalente                  ,via William Shakespeare 33, 
VIA DEI LAPIDARI 14,43,Centro Sportivo Biavati - Sala Polivalente                  ,via William Shakespeare 33, 
VIA DEI LAPIDARI 18/3 ,43,Centro Sportivo Biavati - Sala Polivalente                  ,via William Shakespeare 33, 
VIA DEI LAPIDARI 18/4 ,43,Centro Sportivo Biavati - Sala Polivalente                  ,via William Shakespeare 33, 
VIA DEI LAPIDARI 18/5 ,43,Centro Sportivo Biavati - Sala Polivalente                  ,via William Shakespeare 33, 
VIA DEI LAPIDARI 18/10 ,43,Centro Sportivo Biavati - Sala Polivalente                  ,via William Shakespeare 33, 
VIA LARGA 10,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 10/2 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 10/3 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 10/4 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 10/5 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 11,133,Centro Sociale Croce del Biacco - Sala giovani              ,via Giuseppe Rivani 1, 
VIA LARGA 12,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 12/2 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 12/3 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 12/4 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 12/5 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 13,133,Centro Sociale Croce del Biacco - Sala giovani              ,via Giuseppe Rivani 1, 
VIA LARGA 14,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 14/2 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 14/3 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 14/4 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 14/5 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 16/2 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 16/3 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 16/5 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 17/2 ,133,Centro Sociale Croce del Biacco - Sala giovani              ,via Giuseppe Rivani 1, 
VIA LARGA 18,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 18/3 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 18/4 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 18/5 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 20,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 20/5 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 22,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 22/2 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 22/3 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 22/4 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 22/5 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 22/6 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 23,144,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 24,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 24/2 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 24/3 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 24/4 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 24/5 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 24/6 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 25,144,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 26,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 26/2 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 27,144,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 27/3 ,144,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 28,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 28/2 ,145,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 30,144,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 30/2 ,144,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 30/3 ,144,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 32,144,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 32/2 ,144,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 32/3 ,144,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 34/2 ,144,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 36,144,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 45,144,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 45/5 ,144,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 46,96,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 47,144,Uffici comunali - Sala riunioni                             ,via dell'Industria 2, 
VIA LARGA 48,96,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52,96,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/11 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/12 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/13 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/14 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/15 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/16 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/17 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/18 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/19 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/21 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/22 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/23 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/24 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/25 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/26 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/27 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/28 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 52/29 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 54,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 54/2 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 54/3 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 54/4 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 54/5 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 54/6 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 54/7 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 54/8 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 54/9 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 54/10 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 54/12 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 54/13 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 54/14 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 54/15 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 54/16 ,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA LARGA 55,95,Centro Sociale Pilastro - Sala corsi                        ,via Dino Campana 4, 
VIA DELLE LASTRE 2/3 ,108,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE LASTRE 2/4 ,108,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE LASTRE 2/7 ,108,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE LASTRE 2/12 ,108,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE LASTRE 6,108,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE LASTRE 8,108,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA TOMMASO LAURETI 1,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA TOMMASO LAURETI 4,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA TOMMASO LAURETI 6,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA TOMMASO LAURETI 6/2 ,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA TOMMASO LAURETI 8,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA TOMMASO LAURETI 9,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA TOMMASO LAURETI 10,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA TOMMASO LAURETI 13,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA TOMMASO LAURETI 14,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA TOMMASO LAURETI 15,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA TOMMASO LAURETI 16,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA TOMMASO LAURETI 17,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA TOMMASO LAURETI 19,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA TOMMASO LAURETI 21,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA TOMMASO LAURETI 21/3 ,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA TOMMASO LAURETI 23,182,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA DEL LAVORO 5,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA DEL LAVORO 7,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA DEL LAVORO 9,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA DEL LAVORO 10,97,Centro Sociale Italicus                                     ,via Giovanni Antonio Sacco 16, 
VIA DEL LAVORO 11,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA DEL LAVORO 12,97,Centro Sociale Italicus                                     ,via Giovanni Antonio Sacco 16, 
VIA DEL LAVORO 13,87,Centro Interculturale Zonarelli - Ludoteca                  ,via Giovanni Antonio Sacco 14, 
VIA DEL LAVORO 14,97,Centro Sociale Italicus                                     ,via Giovanni Antonio Sacco 16, 
VIA DEL LAVORO 16,97,Centro Sociale Italicus                                     ,via Giovanni Antonio Sacco 16, 
VIA DEL LAVORO 17,87,Centro Interculturale Zonarelli - Ludoteca                  ,via Giovanni Antonio Sacco 14, 
VIA DEL LAVORO 18,97,Centro Sociale Italicus                                     ,via Giovanni Antonio Sacco 16, 
VIA DEL LAVORO 19,87,Centro Interculturale Zonarelli - Ludoteca                  ,via Giovanni Antonio Sacco 14, 
VIA DEL LAVORO 20,97,Centro Sociale Italicus                                     ,via Giovanni Antonio Sacco 16, 
VIA DEL LAVORO 21,87,Centro Interculturale Zonarelli - Ludoteca                  ,via Giovanni Antonio Sacco 14, 
VIA DEL LAVORO 22,97,Centro Sociale Italicus                                     ,via Giovanni Antonio Sacco 16, 
VIA DEL LAVORO 23,87,Centro Interculturale Zonarelli - Ludoteca                  ,via Giovanni Antonio Sacco 14, 
VIA DEL LAVORO 25,87,Centro Interculturale Zonarelli - Ludoteca                  ,via Giovanni Antonio Sacco 14, 
VIA DEL LAVORO 26,97,Centro Sociale Italicus                                     ,via Giovanni Antonio Sacco 16, 
